target_id	length	eff_length	est_counts	tpm
ENST00000450122.2	957	796.659	0	0
ENST00000443616.1	753	592.659	0	0
ENST00000667138.1	2128	1967.66	0	0
ENST00000425884.5	745	584.659	0	0
ENST00000440150.5	2469	2308.66	1	8.47358
ENST00000670000.1	5847	5686.66	0	0
ENST00000418015.1	1529	1368.66	0	0
ENST00000425480.2	783	622.659	0	0
ENST00000660871.1	1723	1562.66	0	0
ENST00000653227.1	861	700.659	0	0
ENST00000420059.6	1219	1058.66	0	0
ENST00000457683.1	391	231.675	0	0
ENST00000347264.2	129	16.3141	0	0
ENST00000622548.4	1696	1535.66	0	0
ENST00000361035.8	1668	1507.66	0	0
ENST00000325945.3	1417	1256.66	0	0
ENST00000419144.1	311	154.283	0	0
ENST00000543831.5	1783	1622.66	0	0
ENST00000369416.4	1675	1514.66	0	0
ENST00000632456.1	782	621.659	0	0
ENST00000449411.1	625	464.69	0	0
ENST00000457615.1	1118	957.659	0	0
ENST00000444823.1	993	832.659	0	0
ENST00000286193.2	1111	950.659	0	0
ENST00000438477.2	1006	845.659	0	0
ENST00000369413.8	1669	1508.66	0	0
ENST00000528909.1	1436	1275.66	0	0
ENST00000433816.1	998	837.659	0	0
ENST00000514706.1	994	833.659	0	0
ENST00000447427.2	1020	859.659	0	0
ENST00000511509.1	1120	959.659	0	0
ENST00000443168.1	1013	852.659	0	0
ENST00000562811.1	1570	1409.66	0	0
ENST00000434856.1	1132	971.659	0	0
ENST00000421812.3	5579	5418.66	1	3.61023
ENST00000641597.1	2585	2424.66	0	0
ENST00000641023.1	2096	1935.66	4.22633	42.7131
ENST00000641074.1	1780	1619.66	0	0
ENST00000641115.1	1638	1477.66	1.77367	23.4815
ENST00000369409.9	1882	1721.66	0	0
ENST00000369406.7	2428	2267.66	0	0
ENST00000544913.2	1925	1764.66	0	0
ENST00000256585.10	1224	1063.66	0	0
ENST00000354219.5	1517	1356.66	0	0
ENST00000530654.1	612	451.721	0	0
ENST00000369401.4	2327	2166.66	0	0
ENST00000445758.4	1332	1171.66	0	0
ENST00000475753.2	433	273.223	0	0
ENST00000443481.1	624	463.69	0	0
ENST00000369400.2	2983	2822.66	0	0
ENST00000256646.7	11425	11264.7	3	5.20991
ENST00000579475.7	2954	2793.66	0	0
ENST00000602566.6	5041	4880.66	0	0
ENST00000652302.1	1847	1686.66	0	0
ENST00000608123.1	476	316.067	0	0
ENST00000384420.1	101	12.2169	0	0
ENST00000578049.4	6927	6766.66	5	14.4551
ENST00000612320.1	853	692.659	0	0
ENST00000622040.1	250	98.7914	0	0
ENST00000616141.4	715	554.659	0	0
ENST00000621564.1	178	42.2214	0	0
ENST00000614085.1	162	32.2378	0	0
ENST00000652355.1	5859	5698.66	0	0
ENST00000604437.2	1834	1673.66	0	0
ENST00000621347.1	397	237.596	0	0
ENST00000583271.5	5330	5169.66	9.47296	35.8468
ENST00000612480.2	6897	6736.66	4.51859	13.1216
ENST00000618978.1	145	23.0131	0	0
ENST00000615477.1	250	98.7914	0	0
ENST00000624419.2	1111	950.659	0	0
ENST00000620612.5	4602	4441.66	0	0
ENST00000652444.1	5270	5109.66	0	0
ENST00000615145.4	2656	2495.66	0	0
ENST00000611287.4	2701	2540.66	0	0
ENST00000611702.4	1831	1670.66	0	0
ENST00000615219.4	2051	1890.66	1.32622	13.7223
ENST00000617913.4	2931	2770.66	0	0
ENST00000619748.4	2933	2772.66	0	0
ENST00000609741.2	3671	3510.66	8.15112e-06	4.54209e-05
ENST00000664186.1	1312	1151.66	0	0
ENST00000613023.1	167	35.1705	0	0
ENST00000577856.2	660	499.659	0	0
ENST00000626088.1	1088	927.659	0	0
ENST00000613486.2	692	531.659	0.0656263	2.41475
ENST00000659101.1	1261	1100.66	1.93437	34.3807
ENST00000621058.5	821	660.659	0	0
ENST00000614062.1	830	669.659	0	0
ENST00000612985.1	164	33.395	0	0
ENST00000649989.1	941	780.659	0	0
ENST00000642174.1	870	709.659	0	0
ENST00000612313.1	553	392.835	0	0
ENST00000610293.1	146	23.5648	0	0
ENST00000636462.1	997	836.659	0	0
ENST00000619797.1	406	246.399	0	0
ENST00000616817.4	1584	1423.66	0	0
ENST00000623603.3	1581	1420.66	0	0
ENST00000369384.9	1902	1741.66	0	0
ENST00000369383.8	570	409.835	0	0
ENST00000426275.1	459	299.109	0	0
ENST00000457996.1	3543	3382.66	0	0
ENST00000430394.1	752	591.659	0	0
ENST00000412169.1	381	221.921	0	0
ENST00000427872.1	494	334.002	0	0
ENST00000401004.2	416	256.331	0	0
ENST00000419150.2	388	228.784	0	0
ENST00000369390.7	2396	2235.66	0	0
ENST00000355228.8	1773	1612.66	0.611682	7.4201
ENST00000619376.4	1659	1498.66	0	0
ENST00000471903.6	676	515.659	0	0
ENST00000452190.2	748	587.659	0	0
ENST00000367123.8	7091	6930.66	3.03716	8.57274
ENST00000304465.7	1477	1316.66	0.00602515	0.0895203
ENST00000618627.1	109	11.7642	0	0
ENST00000437515.1	2504	2343.66	0	0
ENST00000650414.1	4006	3845.66	0	0
ENST00000437523.3	544	383.835	0	0
ENST00000425455.2	1548	1387.66	0	0
ENST00000609485.1	464	304.109	0	0
ENST00000622787.4	4235	4074.66	0	0
ENST00000648011.1	2420	2259.66	0	0
ENST00000458200.2	901	740.659	0	0
ENST00000450546.1	426	266.277	0	0
ENST00000612151.1	96	14.4103	0	0
ENST00000615738.1	1807	1646.66	0	0
ENST00000622095.1	213	67.8247	0	0
ENST00000517021.2	110	11.8417	0	0
ENST00000582255.2	675	514.659	0	0
ENST00000614100.1	1232	1071.66	0	0
ENST00000435754.1	582	421.751	0	0
ENST00000444165.1	318	160.98	0	0
ENST00000456469.1	408	248.399	0	0
ENST00000449715.1	2594	2433.66	0	0
ENST00000401087.3	2119	1958.66	0	0
ENST00000455938.1	534	373.835	0	0
ENST00000365297.1	166	34.6309	0	0
ENST00000384619.1	164	33.395	0	0
ENST00000517017.1	135	18.7137	0	0
ENST00000384010.1	164	33.395	0	0
ENST00000443018.2	2675	2514.66	1	7.77943
ENST00000442049.3	869	708.659	0	0
ENST00000456826.2	2544	2383.66	0	0
ENST00000603712.1	296	140.332	0	0
ENST00000424684.2	5243	5082.66	1	3.84889
ENST00000516296.1	146	23.5648	0	0
ENST00000449024.2	1176	1015.66	0	0
ENST00000454459.2	408	248.399	0	0
ENST00000579737.3	1127	966.659	0	0
ENST00000609585.1	563	402.835	0	0
ENST00000669710.1	1122	961.659	0	0
ENST00000609879.2	2616	2455.66	6	47.798
ENST00000449108.1	381	221.921	0	0
ENST00000444624.1	494	334.002	0	0
ENST00000392948.4	457	297.109	0	0
ENST00000422106.2	389	229.707	0	0
ENST00000584486.5	2297	2136.66	0	0
ENST00000369175.4	1658	1497.66	1	13.0621
ENST00000605551.2	1021	860.659	0	0
ENST00000613775.1	347	188.796	0	0
ENST00000622301.1	99	12.7766	0	0
ENST00000616358.1	1861	1700.66	0	0
ENST00000452399.6	588	427.751	0	0
ENST00000457390.1	425	265.313	0	0
ENST00000621941.1	110	11.8417	0	0
ENST00000421395.1	2012	1851.66	0	0
ENST00000620141.4	1144	983.659	0	0
ENST00000611488.1	1197	1036.66	0	0
ENST00000581164.1	785	624.659	0	0
ENST00000605374.1	287	131.961	0	0
ENST00000384476.1	165	33.9895	0	0
ENST00000455105.1	314	157.198	0	0
ENST00000432512.1	513	352.909	0	0
ENST00000581897.6	4272	4111.66	1.61936	7.70465
ENST00000577412.5	4707	4546.66	0	0
ENST00000488031.6	4535	4374.66	0	0
ENST00000476786.1	399	239.547	0	0
ENST00000440916.1	264	111.122	0	0
ENST00000618578.1	162	32.2378	0	0
ENST00000617626.1	165	33.9895	0	0
ENST00000610976.1	164	33.395	0	0
ENST00000581138.3	785	624.659	0	0
ENST00000617368.1	533	372.835	0	0
ENST00000615763.1	496	336.002	0	0
ENST00000441760.2	2502	2341.66	0	0
ENST00000615237.1	1178	1017.66	0	0
ENST00000410922.1	110	11.8417	0	0
ENST00000619190.1	1892	1731.66	0	0
ENST00000654923.1	99	12.7766	0	0
ENST00000612199.4	7120	6959.66	11.5622	32.4996
ENST00000641863.1	2367	2206.66	0	0
ENST00000619678.1	1477	1316.66	0	0
ENST00000604134.1	111	11.9051	0	0
ENST00000400889.3	2423	2262.66	0	0
ENST00000640951.1	686	525.659	0	0
ENST00000578899.5	2307	2146.66	0	0
ENST00000621798.4	1015	854.659	0	0
ENST00000621562.1	146	23.5648	0	0
ENST00000638217.1	143	22.0806	0	0
ENST00000628937.1	1088	927.659	0	0
ENST00000433527.1	519	358.909	0	0
ENST00000544708.2	495	335.002	0	0
ENST00000603689.1	287	131.961	0	0
ENST00000384770.1	164	33.395	0	0
ENST00000618589.1	347	188.796	0	0
ENST00000427732.1	381	221.921	0	0
ENST00000369373.9	18760	18599.7	5.63517e-06	5.92691e-06
ENST00000392971.6	18450	18289.7	1.26284	1.35073
ENST00000622803.4	3689	3528.66	4.31076	23.8985
ENST00000594479.7	3670	3509.66	0	0
ENST00000620821.1	2051	1890.66	0	0
ENST00000443612.1	402	242.515	0	0
ENST00000580816.1	167	35.1705	0	0
ENST00000664012.1	2210	2049.66	0	0
ENST00000605806.1	164	33.395	0	0
ENST00000657459.1	1992	1831.66	0	0
ENST00000525886.2	270	116.488	0	0
ENST00000444680.3	1270	1109.66	0	0
ENST00000619932.4	3827	3666.66	0	0
ENST00000606775.2	2019	1858.66	0	0
ENST00000313835.14	2124	1963.66	0	0
ENST00000534502.5	1644	1483.66	0	0
ENST00000462900.2	1527	1366.66	0	0
ENST00000417171.5	2230	2069.66	0	0
ENST00000451928.6	1897	1736.66	0	0
ENST00000344770.6	2084	1923.66	0	0
ENST00000616463.1	3388	3227.66	0	0
ENST00000369288.7	1580	1419.66	0	0
ENST00000235933.10	1425	1264.66	0	0
ENST00000401557.7	705	544.659	0	0
ENST00000584442.2	219	72.6349	0	0
ENST00000582693.5	9135	8974.66	8	17.4381
ENST00000369294.5	1590	1429.66	1	13.6834
ENST00000334163.4	3777	3616.66	1	5.40903
ENST00000334513.6	1473	1312.66	0	0
ENST00000369298.5	2761	2600.66	4	30.0887
ENST00000393045.7	2902	2741.66	0	0
ENST00000616799.1	59	23.3023	0	0
ENST00000544626.2	3093	2932.66	0	0
ENST00000355594.9	3359	3198.66	0	0
ENST00000369304.8	5130	4969.66	0	0
ENST00000539363.2	4735	4574.66	1	4.2763
ENST00000415065.2	408	248.399	0	0
ENST00000369306.8	1620	1459.66	4	53.6087
ENST00000537888.1	1632	1471.66	0	0
ENST00000604273.1	1078	917.659	0	0
ENST00000312753.9	1599	1438.66	0	0
ENST00000581100.6	1187	1026.66	0	0
ENST00000361928.2	1035	874.659	0	0
ENST00000583313.6	4961	4800.66	4.5612	18.5868
ENST00000632555.1	751	590.659	0.438804	14.5332
ENST00000369307.4	796	635.659	0	0
ENST00000447686.2	846	685.659	0	0
ENST00000412239.1	570	409.835	0	0
ENST00000437797.5	536	375.835	0	0
ENST00000625258.1	192	51.9712	0	0
ENST00000448561.5	347	188.796	0	0
ENST00000421764.1	287	131.961	0	0
ENST00000604000.4	3991	3830.66	0	0
ENST00000437207.1	222	75.1448	0	0
ENST00000366105.2	377	217.981	0	0
ENST00000606888.3	3607	3446.66	1	5.67582
ENST00000616257.1	234	85.1736	0	0
ENST00000369314.2	1178	1017.66	1	19.2231
ENST00000369313.7	818	657.659	0	0
ENST00000582401.6	2905	2744.66	9.80235	69.8664
ENST00000425134.2	1225	1064.66	0.197648	3.63169
ENST00000475797.1	1381	1220.66	0	0
ENST00000497365.5	1419	1258.66	0	0
ENST00000336751.11	2126	1965.66	0	0
ENST00000357836.5	2123	1962.66	0	0
ENST00000636675.1	1280	1119.66	0	0
ENST00000634927.1	506	345.933	0	0
ENST00000659152.1	1804	1643.66	0	0
ENST00000364688.1	164	33.395	0	0
ENST00000664959.1	4486	4325.66	3	13.5674
ENST00000612371.5	2308	2147.66	0	0
ENST00000583866.9	13030	12869.7	0	0
ENST00000617010.2	11630	11469.7	0	0
ENST00000579793.6	1954	1793.66	0	0
ENST00000362074.7	1874	1713.66	2	22.8314
ENST00000622359.1	2002	1841.66	0	0
ENST00000364919.1	101	12.2169	0	0
ENST00000578341.2	546	385.835	0	0
ENST00000643391.1	1466	1305.66	0	0
ENST00000618406.1	463	303.109	0	0
ENST00000584068.3	660	499.659	0	0
ENST00000615842.1	164	33.395	0	0
ENST00000660431.1	668	507.659	0	0
ENST00000620022.1	160	31.0268	0	0
ENST00000614199.1	451	291.129	0	0
ENST00000621489.2	1306	1145.66	0	0
ENST00000622298.1	123	14.3713	0	0
ENST00000614586.3	14154	13993.7	0	0
ENST00000616025.1	117	12.8381	0	0
ENST00000493714.1	554	393.835	0	0
ENST00000617931.4	7061	6900.66	0	0
ENST00000611443.4	5594	5433.66	0	0
ENST00000617844.4	6326	6165.66	6.00822	19.0631
ENST00000497012.2	543	382.835	0	0
ENST00000617614.4	4630	4469.66	0	0
ENST00000439206.6	1831	1670.66	0.897532	10.5097
ENST00000613714.2	2701	2540.66	0.444513	3.42267
ENST00000617864.3	2051	1890.66	0	0
ENST00000579935.8	5035	4874.66	0	0
ENST00000425109.2	735	574.659	0	0
ENST00000444082.2	1783	1622.66	0	0
ENST00000435000.2	1665	1504.66	0	0
ENST00000364272.1	125	14.8968	0	0
ENST00000438469.2	1241	1080.66	0	0
ENST00000651973.1	141	21.0811	0	0
ENST00000637142.1	2090	1929.66	0	0
ENST00000254101.4	5343	5182.66	0	0
ENST00000649713.1	2212	2051.66	0	0
ENST00000606856.1	573	412.835	0	0
ENST00000650785.1	2981	2820.66	0	0
ENST00000606757.1	712	551.659	0	0
ENST00000471856.1	1510	1349.66	0	0
ENST00000441068.6	1696	1535.66	0	0
ENST00000578284.5	1784	1623.66	0	0
ENST00000369272.7	2168	2007.66	0	0
ENST00000254090.9	2331	2170.66	0	0
ENST00000413611.2	1657	1496.66	0	0
ENST00000446956.1	795	634.659	0	0
ENST00000652587.1	1822	1661.66	0	0
ENST00000361293.10	2505	2344.66	2	16.687
ENST00000369258.8	2967	2806.66	0	0
ENST00000369259.4	2358	2197.66	0	0
ENST00000650714.1	2461	2300.66	0	0
ENST00000639534.1	1144	983.659	0	0
ENST00000431239.6	2798	2637.66	0	0
ENST00000619867.4	3088	2927.66	0	0
ENST00000435270.2	960	799.659	0	0
ENST00000621316.1	3372	3211.66	0	0
ENST00000416141.3	848	687.659	0	0
ENST00000384480.1	102	12.231	0	0
ENST00000606338.1	555	394.835	0	0
ENST00000606810.1	391	231.675	0	0
ENST00000234739.8	6189	6028.66	2	6.48987
ENST00000583509.7	6956	6795.66	1	2.87869
ENST00000487562.5	1258	1097.66	0	0
ENST00000392988.6	1555	1394.66	0	0
ENST00000613441.1	282	127.32	0	0
ENST00000431525.1	446	286.148	0	0
ENST00000579774.3	3177	3016.66	0.81099	5.25916
ENST00000621517.1	3183	3022.66	0.18901	1.22327
ENST00000622634.1	535	374.835	0	0
ENST00000426504.1	480	320.067	0	0
ENST00000458399.2	1398	1237.66	0	0
ENST00000369235.1	1302	1141.66	0	0
ENST00000314163.12	2160	1999.66	0	0
ENST00000401008.6	3498	3337.66	0	0
ENST00000425209.1	1350	1189.66	2	32.8878
ENST00000616036.1	577	416.779	0	0
ENST00000610161.1	430	270.223	0	0
ENST00000665117.1	1148	987.659	0	0
ENST00000384064.1	167	35.1705	0	0
ENST00000659447.1	1550	1389.66	0	0
ENST00000614663.4	494	334.002	0	0
ENST00000383858.1	164	33.395	0	0
ENST00000420737.2	1641	1480.66	0	0
ENST00000614785.4	4343	4182.66	0	0
ENST00000614015.4	4630	4469.66	0	0
ENST00000615281.4	5494	5333.66	1.38747	5.08893
ENST00000450970.1	402	242.515	0	0
ENST00000358206.4	933	772.659	0	0
ENST00000665006.1	2053	1892.66	0	0
ENST00000657111.1	1968	1807.66	0	0
ENST00000668803.1	834	673.659	0	0
ENST00000599640.6	4994	4833.66	0	0
ENST00000659506.1	1394	1233.66	0	0
ENST00000628902.1	686	525.659	0	0
ENST00000459463.1	123	14.3713	0	0
ENST00000596091.5	741	580.659	0	0
ENST00000661240.1	1458	1297.66	0	0
ENST00000660078.1	1467	1306.66	0	0
ENST00000664473.1	5413	5252.66	0	0
ENST00000450470.2	217	70.9682	0	0
ENST00000415381.1	517	356.909	0	0
ENST00000363009.1	157	29.2975	0	0
ENST00000428035.1	420	260.313	0	0
ENST00000441281.1	285	130.097	0	0
ENST00000640832.1	1709	1548.66	0	0
ENST00000427169.1	1918	1757.66	0	0
ENST00000648583.1	1234	1073.66	0	0
ENST00000452108.1	331	173.375	0	0
ENST00000654570.1	1227	1066.66	0	0
ENST00000662680.1	1897	1736.66	0	0
ENST00000516935.1	124	14.6238	0	0
ENST00000635826.1	76	31.7288	0	0
ENST00000365538.2	156	28.7088	0	0
ENST00000609678.1	442	282.148	0	0
ENST00000384610.1	164	33.395	0	0
ENST00000622328.1	2212	2051.66	1	9.53502
ENST00000516326.1	135	18.7137	0	0
ENST00000619691.1	82	29.9737	0	0
ENST00000384499.1	162	32.2378	0	0
ENST00000634549.1	1082	921.659	0	0
ENST00000364313.1	161	31.6475	0	0
ENST00000634638.1	1342	1181.66	0	0
ENST00000635493.1	1357	1196.66	0	0
ENST00000635587.1	1555	1394.66	0	0
ENST00000640776.1	1082	921.659	0	0
ENST00000639181.1	1534	1373.66	0	0
ENST00000658938.1	1631	1470.66	0	0
ENST00000454544.2	1679	1518.66	0	0
ENST00000645329.1	140	20.6326	0	0
ENST00000629247.1	1058	897.659	1	21.7929
ENST00000419275.2	3856	3695.66	1	5.2934
ENST00000622285.1	165	33.9895	1	575.548
ENST00000614999.4	10080	9919.66	3.23542	6.38059
ENST00000621066.4	3670	3509.66	0.204105	1.13767
ENST00000581201.5	2931	2770.66	0	0
ENST00000611826.4	1831	1670.66	0	0
ENST00000614329.4	2051	1890.66	0	0
ENST00000616120.4	2051	1890.66	0	0
ENST00000621070.4	2701	2540.66	0	0
ENST00000620240.1	2656	2495.66	0	0
ENST00000593495.3	1108	947.659	0	0
ENST00000516706.2	101	12.2169	0	0
ENST00000322209.4	1206	1045.66	0	0
ENST00000616023.1	576	415.779	0	0
ENST00000605141.1	529	368.86	0	0
ENST00000530472.5	1690	1529.66	4.0414	51.6849
ENST00000524974.5	8305	8144.66	8.43458	20.259
ENST00000620605.4	823	662.659	0	0
ENST00000585156.5	8439	8278.66	5.38552e-05	0.000127261
ENST00000516847.1	250	98.7914	0	0
ENST00000618462.4	8150	7989.66	3.75151	9.18554
ENST00000618504.4	567	406.835	2.35125	113.059
ENST00000616206.4	874	713.659	0	0
ENST00000464103.5	1055	894.659	0	0
ENST00000369356.8	8307	8146.66	0.0492489	0.118261
ENST00000369354.7	8262	8101.66	2.85552	6.89506
ENST00000369347.8	1137	976.659	0	0
ENST00000369349.7	4677	4516.66	3.18902	13.8123
ENST00000369351.7	4922	4761.66	0	0
ENST00000410856.1	79	31.197	0	0
ENST00000479408.6	2746	2585.66	0	0
ENST00000313431.13	5676	5515.66	0	0
ENST00000529945.2	8824	8663.66	9.09327	20.5327
ENST00000531288.1	406	246.399	0	0
ENST00000532137.1	554	393.835	0	0
ENST00000466343.2	869	708.659	1	27.6051
ENST00000615421.4	5835	5674.66	0	0
ENST00000584027.8	5034	4873.66	0	0
ENST00000613595.4	4527	4366.66	0	0
ENST00000613969.4	4624	4463.66	0	0
ENST00000621074.4	4302	4141.66	0	0
ENST00000621645.4	5632	5471.66	0	0
ENST00000483630.5	1915	1754.66	0	0
ENST00000610300.4	2930	2769.66	0	0
ENST00000622818.1	522	361.885	0	0
ENST00000364829.1	162	32.2378	0	0
ENST00000655610.1	1417	1256.66	0	0
ENST00000665384.1	1741	1580.66	0	0
ENST00000654174.1	1651	1490.66	0	0
ENST00000611769.4	838	677.659	1	28.8679
ENST00000313342.8	933	772.659	0.715548	18.1166
ENST00000610119.1	565	404.835	0	0
ENST00000612110.1	250	98.7914	0	0
ENST00000618702.1	573	412.835	0	0
ENST00000650865.1	1103	942.659	0	0
ENST00000621744.4	14425	14264.7	0	0
ENST00000652191.1	1850	1689.66	0	0
ENST00000578189.1	5034	4873.66	0	0
ENST00000651566.1	13648	13487.7	0	0
ENST00000611931.4	2051	1890.66	0	0
ENST00000612881.4	3715	3554.66	0.000160312	0.000882254
ENST00000369227.7	3670	3509.66	1.82251	10.1586
ENST00000426482.3	2344	2183.66	1.49388	13.3831
ENST00000585245.2	600	439.751	0	0
ENST00000429388.5	323	165.733	0	0
ENST00000643225.1	143	22.0806	0	0
ENST00000617712.1	447	287.148	0	0
ENST00000384101.1	164	33.395	0	0
ENST00000643247.1	870	709.659	0	0
ENST00000643354.1	2536	2375.66	0	0
ENST00000617878.2	1537	1376.66	0	0
ENST00000615382.1	146	23.5648	0	0
ENST00000651957.1	2306	2145.66	0	0
ENST00000609662.2	1148	987.659	0	0
ENST00000451620.2	410	250.382	0	0
ENST00000545683.1	999	838.659	0	0
ENST00000369168.4	2180	2019.66	0	0
ENST00000428289.1	3543	3382.66	0	0
ENST00000369167.2	1954	1793.66	0	0
ENST00000331491.1	411	251.365	0	0
ENST00000578186.2	583	422.751	0	0
ENST00000369158.1	1656	1495.66	0	0
ENST00000369159.2	549	388.835	0	0
ENST00000608318.2	3612	3451.66	1.70566	9.66701
ENST00000369385.5	493	333.002	0	0
ENST00000564237.2	6440	6279.66	1.29434	4.03216
ENST00000498492.2	580	419.751	0	0
ENST00000607355.2	564	403.835	0	0
ENST00000403683.1	1656	1495.66	0	0
ENST00000579512.2	1132	971.659	0	0
ENST00000577853.1	1234	1073.66	0	0
ENST00000369155.3	2194	2033.66	1	9.61941
ENST00000331380.3	390	230.691	0	0
ENST00000331128.5	530	369.86	0	0
ENST00000369153.2	1096	935.659	0	0
ENST00000369152.6	891	730.659	0	0
ENST00000369150.1	811	650.659	0	0
ENST00000369146.8	4378	4217.66	34	157.701
ENST00000369145.1	2903	2742.66	0	0
ENST00000271628.9	1544	1383.66	3	42.4149
ENST00000439741.4	2840	2679.66	0	0
ENST00000369140.7	2324	2163.66	0	0
ENST00000581312.6	8922	8761.66	1.04203	2.32659
ENST00000648868.1	2941	2780.66	0	0
ENST00000426826.2	870	709.659	0	0
ENST00000643970.1	2315	2154.66	0	0
ENST00000535106.5	2695	2534.66	0	0
ENST00000369128.9	2224	2063.66	0	0
ENST00000611412.4	2064	1903.66	2	20.5526
ENST00000644510.2	2328	2167.66	0	0
ENST00000643611.1	382	222.891	0	0
ENST00000644526.1	2350	2189.66	0	0
ENST00000369126.5	1809	1648.66	2.16697	25.7128
ENST00000369124.5	2114	1953.66	1.83303	18.3547
ENST00000647691.1	1155	994.659	0	0
ENST00000581481.2	294	138.476	0	0
ENST00000583931.6	3407	3246.66	0	0
ENST00000629042.2	3054	2893.66	2.92845e-07	1.97978e-06
ENST00000616917.4	2989	2828.66	5	34.5793
ENST00000436748.6	1339	1178.66	0	0
ENST00000369114.9	1048	887.659	0	0
ENST00000369115.3	708	547.659	0	0
ENST00000533654.5	908	747.659	0	0
ENST00000410290.1	190	50.5107	0	0
ENST00000611044.1	714	553.659	0	0
ENST00000647854.1	1531	1370.66	2	28.5448
ENST00000369111.9	1788	1627.66	0	0
ENST00000414276.6	1718	1557.66	0	0
ENST00000369109.8	1730	1569.66	3.06761	38.2315
ENST00000360244.8	2353	2192.66	1.93239	17.2405
ENST00000369102.5	1251	1090.66	0	0
ENST00000369098.3	418	258.313	0	0
ENST00000369099.8	509	348.933	0	0
ENST00000369094.5	1179	1018.66	0	0
ENST00000369095.5	1433	1272.66	0	0
ENST00000290363.6	2011	1850.66	0	0
ENST00000614145.4	1226	1065.66	0	0
ENST00000581066.2	1462	1301.66	2	30.058
ENST00000324862.7	2414	2253.66	1	8.68038
ENST00000401000.8	7605	7444.66	0	0
ENST00000369067.7	1043	882.659	0	0
ENST00000369068.4	4612	4451.66	3	13.1834
ENST00000438568.6	2188	2027.66	0	0
ENST00000369054.6	1998	1837.66	2	21.2908
ENST00000369064.8	2727	2566.66	0	0
ENST00000606933.5	2162	2001.66	0	0
ENST00000635784.1	66	26.9796	0	0
ENST00000369049.8	1925	1764.66	0	0
ENST00000346569.6	1444	1283.66	1	15.2397
ENST00000369047.9	2046	1885.66	0	0
ENST00000416894.1	566	405.835	0	0
ENST00000442435.3	665	504.659	0	0
ENST00000271643.8	4250	4089.66	0	0
ENST00000369039.9	4319	4158.66	0	0
ENST00000369041.9	2908	2747.66	0	0
ENST00000581735.1	86	24.8037	0	0
ENST00000369038.6	4167	4006.66	0	0
ENST00000617352.1	1036	875.659	0	0
ENST00000369035.2	490	330.002	0	0
ENST00000580341.2	299	143.175	0	0
ENST00000581811.2	299	143.175	0	0
ENST00000620947.4	3626	3465.66	7	39.5129
ENST00000369026.3	3950	3789.66	0	0
ENST00000307940.3	1110	949.659	0	0
ENST00000517238.1	121	13.8531	0	0
ENST00000369016.8	923	762.659	0	0
ENST00000620626.1	117	12.8381	0	0
ENST00000369014.9	2085	1924.66	2.65104	26.9457
ENST00000361532.9	792	631.659	0	0
ENST00000361631.9	725	564.659	0	0
ENST00000339643.9	633	472.659	2.0723	85.7694
ENST00000638926.1	360	201.452	0	0
ENST00000271690.12	2818	2657.66	0	0
ENST00000356527.9	2546	2385.66	8.94585	73.3567
ENST00000513281.5	1369	1208.66	0	0
ENST00000503345.1	793	632.659	0	0
ENST00000503241.1	574	413.779	0.330807	15.6398
ENST00000362052.7	703	542.659	0	0
ENST00000271732.8	3124	2963.66	1	6.60083
ENST00000368995.8	1794	1633.66	0	0
ENST00000361824.7	1904	1743.66	0	0
ENST00000322343.11	1771	1610.66	0	0
ENST00000384204.1	107	11.4243	0	0
ENST00000368985.8	3936	3775.66	1.50126	7.77837
ENST00000448301.6	1421	1260.66	0.498744	7.73939
ENST00000283110.7	373	214.2	0	0
ENST00000271651.8	1629	1468.66	1	13.32
ENST00000426992.2	425	265.313	0	0
ENST00000358595.10	4710	4549.66	0	0
ENST00000354396.6	3538	3377.66	0	0
ENST00000515192.5	2892	2731.66	0	0
ENST00000505755.5	2427	2266.66	2	17.2612
ENST00000363305.1	108	11.662	0	0
ENST00000427962.1	448	288.129	0	0
ENST00000636087.1	1229	1068.66	0	0
ENST00000443545.1	318	160.98	0	0
ENST00000271640.9	4437	4276.66	0	0
ENST00000368962.6	1478	1317.66	0	0
ENST00000368969.8	4370	4209.66	0	0
ENST00000368963.5	1045	884.659	0	0
ENST00000561294.5	1803	1642.66	0	0
ENST00000271688.10	2544	2383.66	3.92249e-05	0.000321918
ENST00000368954.9	2505	2344.66	6.99996	58.404
ENST00000561111.2	642	481.659	0	0
ENST00000412838.1	368	209.272	0	0
ENST00000368947.9	1551	1390.66	1	14.0671
